tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70269E+17,negative,1,Flight Booking Problems,1,United,,getmeontop,,0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,,2/24/2015 9:08,Wall Street • Manhattan • NYC ,Eastern Time (US & Canada)
5.70269E+17,negative,0.6794,Customer Service Issue,0.3802,United,,jkentakula,,0,"@united as a 1k, I'm always hoping for improvement.",,2/24/2015 9:08,,
5.70268E+17,negative,1,Damaged Luggage,0.6765,United,,jasonpblakey,,0,@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,"[52.59657643, -2.19877833]",2/24/2015 9:04,,London
5.70266E+17,negative,1,Customer Service Issue,0.699,United,,discobiscuit63,,1,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.,,2/24/2015 8:54,,Central Time (US & Canada)
5.70266E+17,negative,0.6722,Can't Tell,0.3443,United,,jkentakula,,0,@united mobile apps need construction from the ground up for each OS category.  It's expensive to get right .,,2/24/2015 8:54,,
5.70265E+17,negative,1,Flight Booking Problems,0.3535,United,,BillBra95467934,,0,@united another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,,2/24/2015 8:50,,
5.70264E+17,positive,0.663,,0,United,,JoshuaIsWrong,,0,"@united 441, which also had 1 working WC in coach. Good thing this bird landed ahead of schedule. I have to use the WC stat.",,2/24/2015 8:49,Austin · LA · London · NY · SF,Eastern Time (US & Canada)
5.70264E+17,neutral,0.6764,,0,United,,jkentakula,,0,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,,2/24/2015 8:47,,
5.70262E+17,negative,1,Customer Service Issue,0.6827,United,,debweinz,,0,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",,2/24/2015 8:42,,Hawaii
5.70261E+17,negative,1,Flight Attendant Complaints,1,United,,mbelliss,,0,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,,2/24/2015 8:36,Louisville,Alaska
5.7026E+17,negative,0.6752,Flight Booking Problems,0.3468,United,,mattbunk,,0,@united What is your phone number. I can't find who to call about a flight reservation.,,2/24/2015 8:34,"Sterling Heights, MI",Eastern Time (US & Canada)
5.7026E+17,negative,1,Can't Tell,0.6834,United,,throthra,,0,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",,2/24/2015 8:33,,
5.7026E+17,negative,1,Customer Service Issue,1,United,,throthra,,0,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",,2/24/2015 8:33,,
5.7026E+17,negative,0.6957,Lost Luggage,0.6957,United,,jakepoznak,,0,@united they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,,2/24/2015 8:31,,Eastern Time (US & Canada)
5.7026E+17,negative,0.6281,Customer Service Issue,0.3391,United,,AldenGlobe,,0,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,,2/24/2015 8:31,"Steamboat Springs, CO",Mountain Time (US & Canada)
5.70259E+17,positive,1,,,United,,cehertz,,0,@united for the record- Rozana at Newark was lovely and helpful. #choosekind,,2/24/2015 8:29,btv,
5.70259E+17,neutral,0.6466,,0,United,,Mateyush,,0,@united It was last night's 1235/ORD-LGA.,,2/24/2015 8:29,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada)
5.70259E+17,positive,0.6891,,,United,,ShawnaNewman,,0,@united thx for update,,2/24/2015 8:27,searching for coffee,Eastern Time (US & Canada)
5.70258E+17,neutral,0.6638,,,United,,Sri_Philips,,0,@united thank you !,,2/24/2015 8:26,"Chicago, IL, USA",
5.70258E+17,neutral,0.6842,,,United,,CATTTastrophe,,0,@united dm these nuts,,2/24/2015 8:22,nyc to la,
5.70258E+17,negative,0.6354,Flight Attendant Complaints,0.6354,United,,CassiusCCIDog,,0,@united Had to explain to a very over eager flight attendant trying to ask about my vision that my @ccicanine was not a guide dog!,,2/24/2015 8:22,,
5.70257E+17,negative,1,Flight Attendant Complaints,0.6667,United,,CassiusCCIDog,,1,@united what's the point of asking for details about a #servicedog when you book if your flight crew doesn't read them? (Continued),,2/24/2015 8:22,,
5.70254E+17,negative,1,Late Flight,0.6548,United,,guichaves1989,,0,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,,2/24/2015 8:10,,Central Time (US & Canada)
5.70253E+17,negative,1,Bad Flight,1,United,,PFlandersdc,,0,@united #worst2unitedflightsever UA 236 LAS to IAD 2/24 mechanical problems again - took off - had to land for fix - delayed again #wtfodds!,,2/24/2015 8:04,,
5.70253E+17,positive,1,,,United,,jakepoznak,,0,@united despite my bag not making it to Newark good informative email tracking updates help!,,2/24/2015 8:04,,Eastern Time (US & Canada)
5.70253E+17,negative,1,Late Flight,1,United,,RaquelSnyderDC,,0,@United. What's going on with UA 236?  outbound flight last thurs was delayed 4hrs How long will this delay be? #worst2unitedflightsever,,2/24/2015 8:03,"Washington, D.C. Metro Area",Eastern Time (US & Canada)
5.70252E+17,negative,1,Late Flight,1,United,,PFlandersdc,,0,@united #worst2unitedflightsever UA1429 IAD to LAS 2/19 mechanical problems - switched aircraft delayed 3.5 hours!,,2/24/2015 8:01,,
5.70252E+17,negative,1,Customer Service Issue,0.6596,United,,jkentakula,,0,@united crashed trying to check in.,,2/24/2015 7:58,,
5.70251E+17,positive,0.635,,0,United,,CoreyAStewart,,0,"@united Wow. What a deal. Again, 30+ plus seats available. Easy change to make a customer happy.",,2/24/2015 7:58,"Richmond, VA",Eastern Time (US & Canada)
5.7025E+17,neutral,1,,,United,,alex_nieves,,0,@united thanks for the info I already knew...,,2/24/2015 7:53,Connecticut,Quito
5.7025E+17,neutral,0.703,,0,United,,MyCustoAdvocate,,0,@united Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,,2/24/2015 7:52,"Miami, New York, Boston",
5.7025E+17,negative,1,longlines,0.6951,United,,JohnJReid,,0,@united on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!,,2/24/2015 7:52,"Seaside, California",Pacific Time (US & Canada)
5.7025E+17,neutral,0.6593,,,United,,screamingbrat,,0,@united Thank you.,,2/24/2015 7:51,"new york, baby",Eastern Time (US & Canada)
5.70249E+17,negative,1,Customer Service Issue,0.6536,United,,Maxxisonfire,,0,@united Blackmailed me into paying £130 extra or having my return ticket nullified in San Francisco Airport. Terrible service from rep #scam,,2/24/2015 7:49,,
5.70248E+17,neutral,0.6804,,0,United,,kelseyblack92,,0,@united is there an email address I can reach? Too long for a DM.,,2/24/2015 7:44,Canada,Eastern Time (US & Canada)
5.70248E+17,negative,1,Customer Service Issue,0.6689,United,,Guggero,,0,@united disappointed that u didnt honor my $100 credit given to me for ur mistakes. Taking my business elsewhere  ✌️out.,,2/24/2015 7:43,NYC,Eastern Time (US & Canada)
5.70247E+17,negative,1,Late Flight,0.6854,United,,Twist_OP,,0,@united ua1673 still waiting! Supposed to depart 9:08,,2/24/2015 7:42,Midwest,Central Time (US & Canada)
5.70247E+17,negative,0.6633,Customer Service Issue,0.3367,United,,andreaSanger,,0,@united it was credit from my last trip that never came in the mail!,,2/24/2015 7:41,,
5.70247E+17,negative,1,Customer Service Issue,1,United,,jammyrascals,,0,@united ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,,2/24/2015 7:40,"Marlow, UK",London
5.70246E+17,negative,1,Customer Service Issue,1,United,,AmericanNarad,,0,@united does this process ever end? Still waiting for the reply since 2 months #pathetic #customerservice,,2/24/2015 7:36,,Atlantic Time (Canada)
5.70246E+17,negative,1,Flight Booking Problems,0.674,United,,fatwmnonthemtn,,0,@united What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.,,2/24/2015 7:35,"Summit, NJ",Central Time (US & Canada)
5.70245E+17,negative,1,Customer Service Issue,0.6669,United,,tuckerI84,,0,@united how do I get my account number if your website says email is unavailable?,,2/24/2015 7:31,NYC,
5.70243E+17,neutral,0.6891,,0,United,,christinphillip,,0,@united So do I need to book two one ways in order for her to fly as an unaccompanied minor?,,2/24/2015 7:26,"Princeton, NJ",Central Time (US & Canada)
5.70242E+17,negative,1,Lost Luggage,1,United,,ChrisNielsen2,,0,"@united I received 1 bag last night, I am still missing the other one.",,2/24/2015 7:20,"Hoops City (Memphis, TN)",
5.7024E+17,negative,1,Bad Flight,1,United,,campilley,,0,"@united @simonroesner you'll need to upgrade the seats too, even in economy plus it's like sitting on a concrete bench.",,2/24/2015 7:13,Europe,Amsterdam
5.70239E+17,neutral,0.6985,,,United,,Hannahsfight1,,0,@united Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/kQnrrP86A5,,2/24/2015 7:09,Right Now Mostly The Hospital,Atlantic Time (Canada)
5.70238E+17,neutral,0.6051,,0,United,,brimalxx,,0,"@united bet you wont honour them, like mine ey",,2/24/2015 7:03,Manchester,
5.70237E+17,negative,1,Late Flight,1,United,,Twist_OP,,0,@united 2nd flight also delayed no pilots! But they boarded is so we can just sit here! #scheduling,,2/24/2015 7:02,Midwest,Central Time (US & Canada)
5.70236E+17,neutral,0.6349,,0,United,,Evan_Flay,,0,"@united I guess that's too much ask, huh?","[29.98386923, -95.33729612]",2/24/2015 6:58,Seattle,Pacific Time (US & Canada)
5.70236E+17,negative,0.6288,Bad Flight,0.6288,United,,Evan_Flay,,0,@united but it's hard to stay upset at someone when they at least TRY to show remorse.,"[29.98340611, -95.33682231]",2/24/2015 6:57,Seattle,Pacific Time (US & Canada)
5.70236E+17,negative,1,Customer Service Issue,0.6413,United,,Evan_Flay,,0,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,","[29.98350019, -95.33675519]",2/24/2015 6:57,Seattle,Pacific Time (US & Canada)
5.70236E+17,negative,1,Customer Service Issue,1,United,,Evan_Flay,,0,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,"[29.98377529, -95.33756559]",2/24/2015 6:55,Seattle,Pacific Time (US & Canada)
5.70236E+17,negative,1,Can't Tell,0.6723,United,,8629Fissile,,0,@united Fingers crossed &amp; its all intact. Very disappointed with this experience as before this we were actually saying we enjoyed using you,,2/24/2015 6:55,,London
5.70235E+17,negative,1,Customer Service Issue,0.6818,United,,Evan_Flay,,0,"@united It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.","[29.98350283, -95.33678993]",2/24/2015 6:54,Seattle,Pacific Time (US & Canada)
5.70235E+17,negative,1,Flight Attendant Complaints,0.385,United,,Evan_Flay,,0,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,"[29.98384925, -95.3374653]",2/24/2015 6:53,Seattle,Pacific Time (US & Canada)
5.70235E+17,negative,1,Can't Tell,0.3501,United,,Evan_Flay,,0,@united Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought,"[29.98372726, -95.33734532]",2/24/2015 6:53,Seattle,Pacific Time (US & Canada)
5.70235E+17,negative,0.6501,Customer Service Issue,0.3265,United,,christinphillip,,0,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,,2/24/2015 6:52,"Princeton, NJ",Central Time (US & Canada)
5.70235E+17,negative,1,Customer Service Issue,1,United,,growingpangs,,0,".@united it will be because I'm moving to @AmericanAir because of @united talk, no service",,2/24/2015 6:51,"Chicago, IL",Central Time (US & Canada)
5.70233E+17,neutral,1,,,United,,TaylorGravett,,0,@united please be good to me this weekend!,,2/24/2015 6:44,Kansas,Central Time (US & Canada)
5.70233E+17,negative,1,Customer Service Issue,1,United,,Mateyush,,0,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better.",,2/24/2015 6:43,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada)
5.70233E+17,negative,1,Lost Luggage,1,United,,mortgagesbycoop,,0,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,,2/24/2015 6:43,New Jersey,
5.70232E+17,negative,0.6611,Can't Tell,0.6611,United,,dlm_3,,0,@united I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error,,2/24/2015 6:43,Global,Eastern Time (US & Canada)
5.70231E+17,neutral,1,,,United,,Cecilia_stories,,0,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,,2/24/2015 6:36,Luxembourg,Paris
5.7023E+17,negative,0.6894,Late Flight,0.3497,United,,etiyi,,0,@united Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.,,2/24/2015 6:33,. ,Central Time (US & Canada)
5.7023E+17,neutral,0.6714,,0,United,,etiyi,,0,@united yall should probably work on that.,,2/24/2015 6:33,. ,Central Time (US & Canada)
5.7023E+17,negative,1,Can't Tell,1,United,,throthra,,0,"@united but then again, maybe the @BBBNE_SD_KS_IA would care more to hear what went on than whoever listens to issues you caused",,2/24/2015 6:32,,
5.70229E+17,negative,0.6692,Can't Tell,0.3426,United,,throthra,,0,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,,2/24/2015 6:31,,
5.70229E+17,negative,1,Flight Attendant Complaints,1,United,,throthra,,0,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,,2/24/2015 6:29,,
5.70228E+17,negative,1,Customer Service Issue,1,United,,missinver,,0,@united Could this email be resent as it doesnt appear to have arrived.,,2/24/2015 6:27,Larne,
5.70227E+17,neutral,1,,,United,,cehertz,,0,@united yes please! Trying to get to POP- in Newark now....,,2/24/2015 6:22,btv,
5.70226E+17,negative,0.6923,Customer Service Issue,0.3846,United,,_mhertz,,0,@united you have to follow me in order for me to DM...come on now,,2/24/2015 6:18,,Pacific Time (US & Canada)
5.70225E+17,negative,1,Bad Flight,0.6606,United,,AurelAssan,,0,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice",,2/24/2015 6:14,,
5.70225E+17,negative,1,Lost Luggage,1,United,,ajpape,,0,@united So they didn't drop my bag overnight &amp; now I'm leaving for a week. This is why you were supposed to hold on to the bag....,,2/24/2015 6:12,"Boulder, CO",Mountain Time (US & Canada)
5.70224E+17,negative,1,Customer Service Issue,0.6483,United,,christinphillip,,0,@united I did DM the details but still no response. I have to book today.,,2/24/2015 6:08,"Princeton, NJ",Central Time (US & Canada)
5.70223E+17,neutral,1,,,United,,WhatSarahSayzz,,0,@united I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,,2/24/2015 6:04,,Pacific Time (US & Canada)
5.7022E+17,neutral,0.663,,0,United,,kathryn217628,,0,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?,,2/24/2015 5:53,,
5.70218E+17,negative,1,Customer Service Issue,0.6599,United,,BouleChitte,,0,@united not able to DM you my confirmation number,,2/24/2015 5:44,,
5.70217E+17,negative,0.7125,Late Flight,0.7125,United,,xRaeCatherine,,0,"@united I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?",,2/24/2015 5:42,,
5.70216E+17,negative,1,Customer Service Issue,1,United,,missinver,,0,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,,2/24/2015 5:38,Larne,
5.70215E+17,neutral,0.6735,,0,United,,BouleChitte,,0,@united DM does not work what do I do?,,2/24/2015 5:35,,
5.70215E+17,positive,0.6632,,0,United,,BouleChitte,,0,@united private jet would have been cool! Do does not work. I'll try again,,2/24/2015 5:32,,
5.70212E+17,negative,0.6832,Flight Booking Problems,0.6832,United,,Kalbozey,,0,@united we were not given the option of using our United TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!,,2/24/2015 5:22,Southern California,Pacific Time (US & Canada)
5.70212E+17,negative,1,Late Flight,1,United,,Sri_Philips,,0,@united common!! keep your paper work ready and don't delay our flights(#1585)and meetings @ChooseChicago,,2/24/2015 5:21,"Chicago, IL, USA",
5.70211E+17,neutral,1,,,United,,BouleChitte,,0,@united how about 3659 YUL-ORD?,,2/24/2015 5:19,,
5.70211E+17,negative,0.6392,Late Flight,0.3402,United,,bcarlsrud,,0,"@united yep that's correct, I got an email at 12:30 am that the flight was Cancelled Flightled, doesn't matter now flight into atl is delayed, thx",,2/24/2015 5:17,,Central Time (US & Canada)
5.7021E+17,negative,0.6535,Late Flight,0.3663,United,,dkesten71,,0,@united 1k and had problem getting out of FLL to IAH  sent DM to you about making my connection  please let me know,,2/24/2015 5:14,,
5.70209E+17,neutral,0.352,,0,United,,LukeGzus,,0,@united Done and done,,2/24/2015 5:11,,
5.70208E+17,positive,1,,,United,,ShawnaNewman,,0,"@united thanks, just sent :)",,2/24/2015 5:06,searching for coffee,Eastern Time (US & Canada)
5.70206E+17,negative,0.6421,Cancelled Flight,0.3263,United,,BouleChitte,,0,"@united I'm grounded in Montreal with ua3659. I am missing my connection ua3417 to St. Louis. Can you help,Do you have a private jet for me?",,2/24/2015 4:57,,
5.70205E+17,negative,1,Can't Tell,1,United,,Evan_Flay,,0,@united I'm so frustrated and nervous because of this.,"[29.98521945, -90.25215941]",2/24/2015 4:53,Seattle,Pacific Time (US & Canada)
5.70205E+17,negative,1,Flight Attendant Complaints,1,United,,Evan_Flay,,0,@united are the ones who make it difficult for me.,"[29.98698389, -90.25081767]",2/24/2015 4:52,Seattle,Pacific Time (US & Canada)
5.70205E+17,negative,0.6771,Bad Flight,0.3542,United,,Evan_Flay,,0,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,"[29.98699328, -90.25081691]",2/24/2015 4:52,Seattle,Pacific Time (US & Canada)
5.70203E+17,negative,1,Cancelled Flight,1,United,,bcarlsrud,,0,@united how does it get Cancelled Flightled 10 hours before take off?,,2/24/2015 4:46,,Central Time (US & Canada)
5.70202E+17,negative,1,Can't Tell,0.668,United,,Evan_Flay,,0,"@united This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?","[29.98878092, -90.25836915]",2/24/2015 4:40,Seattle,Pacific Time (US & Canada)
5.70201E+17,negative,0.6515,Bad Flight,0.6515,United,,Evan_Flay,,0,@united So what does someone with severe anxiety do when the one person who can help him isn't next to him?,"[29.9880285, -90.25781369]",2/24/2015 4:39,Seattle,Pacific Time (US & Canada)
5.70201E+17,negative,1,Can't Tell,0.3547,United,,MeganHolstein,,0,@united I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication,,2/24/2015 4:37,,
5.70198E+17,neutral,0.3433,,0,United,,brooklyn_dodger,,0,.Thnx for the response @united bot. It seems this 'improvement' could be easily attained. Is your 1st Class service really only worth $50?,,2/24/2015 4:24,Brooklyn,Eastern Time (US & Canada)
5.70197E+17,positive,0.6667,,0,United,,T2News,,0,"@united has unrivalled access to #California with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",,2/24/2015 4:20,Glasgow,London
5.70196E+17,neutral,0.6765,,0,United,,ShawnaNewman,,0,"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United Flight Booking Problems#. Can you get get the Thai# for me?",,2/24/2015 4:19,searching for coffee,Eastern Time (US & Canada)
5.70189E+17,negative,1,Customer Service Issue,1,United,,BrittanyWolgast,,0,@united Luckily I made my flights this time but was so disappointed with the lack of communication :(,,2/24/2015 3:51,,Central Time (US & Canada)
5.70189E+17,negative,1,Cancelled Flight,1,United,,bcarlsrud,,0,@united checking to see why flight 3466 (atl-ord) got Cancelled Flighted?,,2/24/2015 3:50,,Central Time (US & Canada)
5.70189E+17,negative,1,Customer Service Issue,1,United,,Evan_Flay,,0,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,"[29.987463, -90.25860012]",2/24/2015 3:49,Seattle,Pacific Time (US & Canada)
5.70189E+17,negative,1,Bad Flight,1,United,,Evan_Flay,,0,@united Booked a flight home over 7 months ago and requested seats together for my fiancée and I. We got 2 middle seats. UNACCEPTABLE. The,"[29.98746669, -90.25862007]",2/24/2015 3:49,Seattle,Pacific Time (US & Canada)
5.70188E+17,negative,1,Can't Tell,1,United,,CATTTastrophe,,0,@united YOU GUYS ARE HORRIBLE.,,2/24/2015 3:47,nyc to la,
5.70188E+17,positive,0.6455,,,United,,Gouwerijn,,0,@united thnx for the info,"[35.8057062, -78.7869445]",2/24/2015 3:46,Alphen aan den Rijn,Amsterdam
5.70187E+17,negative,1,Customer Service Issue,0.6995,United,,GSG_President,,0,@united Why do I have to pay $ 17 for wifi with an international business ticket?  #pennypincher,,2/24/2015 3:42,,Quito
5.70186E+17,negative,1,Lost Luggage,1,United,,jasonpblakey,,0,"@united ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines","[52.48854137, -1.91022836]",2/24/2015 3:37,,London
5.70184E+17,positive,1,,,United,,RichHays,,0,@united kudos for not Cancelled Flightling flights from DFW this morning.   United usually first to panic...,,2/24/2015 3:29,,Eastern Time (US & Canada)
5.70183E+17,negative,1,Damaged Luggage,1,United,,Spanner2,,0,@united AND my luggage has been broken!! #youcouldntmakethis up #brokenwheel,,2/24/2015 3:26,London baby,
5.70182E+17,neutral,1,,,United,,msalvatore15,,0,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,,2/24/2015 3:22,,Eastern Time (US & Canada)
5.70179E+17,negative,1,Can't Tell,1,United,,inspirevery,,0,@united maybe one day you'll be the one quoted on http://t.co/mJkpgVXmPC,,2/24/2015 3:11,,
5.70178E+17,negative,1,Late Flight,1,United,,Twist_OP,,0,@United flight delayed-no one remembered to turn the heat on flight 559 leaving ORD-seriously???,,2/24/2015 3:05,Midwest,Central Time (US & Canada)
5.70177E+17,positive,1,,,United,,jakepoznak,,0,@united another awesome new plane flight 1584 and extremely nice Captain Steve Connolly.,,2/24/2015 3:02,,Eastern Time (US & Canada)
5.70176E+17,negative,1,Customer Service Issue,0.6667,United,,sothenbethsaid,,0,@united to speak to a real person to get this resolved politely and efficiently. (2/2),,2/24/2015 2:57,Nottingham,London
5.70176E+17,negative,0.6296,Customer Service Issue,0.6296,United,,sothenbethsaid,,0,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",,2/24/2015 2:57,Nottingham,London
5.70176E+17,negative,1,Lost Luggage,1,United,,michaelsalinger,,0,@united did  bags make it on the flight out of iad? second day without clothes is pretty inconvenient. We're pretty curious #UnitedAirlines,,2/24/2015 2:56,"mentor, Ohio",Eastern Time (US & Canada)
5.70175E+17,positive,0.7141,,0,United,,SaipanBrad,,0,@united Every United flight between Saipan and Guam is an adventure! You never know when @CapeAir's old plane will be operational :),,2/24/2015 2:55,"Saipan, MP",Guam
5.70175E+17,negative,1,Customer Service Issue,1,United,,sothenbethsaid,,0,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,,2/24/2015 2:55,Nottingham,London
5.70173E+17,negative,1,Lost Luggage,1,United,,michaelsalinger,,0,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,,2/24/2015 2:47,"mentor, Ohio",Eastern Time (US & Canada)
5.70173E+17,neutral,1,,,United,,JesseLitsch,,0,@united so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago,,2/24/2015 2:46,,
5.7017E+17,negative,0.7115,Customer Service Issue,0.7115,United,,sothenbethsaid,,0,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",,2/24/2015 2:33,Nottingham,London
5.70165E+17,negative,0.6635,Lost Luggage,0.6635,United,,LukeGzus,,0,@united about 3 hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,,2/24/2015 2:16,,
5.70165E+17,neutral,0.6762,,,United,,8629Fissile,,0,@united Okay thank you,,2/24/2015 2:14,,London
5.70164E+17,neutral,0.6904,,0,United,,LukeGzus,,0,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,,2/24/2015 2:09,,
5.70163E+17,negative,1,Customer Service Issue,1,United,,shortfatnhappy,,0,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,,2/24/2015 2:08,Seoul City to LA,Pacific Time (US & Canada)
5.7016E+17,negative,1,Lost Luggage,1,United,,LukeGzus,,0,@united Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,,2/24/2015 1:56,,
5.7016E+17,positive,1,,,United,,PhilFromChico,,0,@united Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,,2/24/2015 1:56,"New York City, NY",Pacific Time (US & Canada)
5.7016E+17,negative,1,Customer Service Issue,0.6975,United,,Finrz,,0,"@united customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",,2/24/2015 1:55,"iPhone: 55.946030,-3.189382",Hawaii
5.7016E+17,negative,0.6775,Customer Service Issue,0.3513,United,,FreedomFilmNJ,,0,@united terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,,2/24/2015 1:54,New York,Eastern Time (US & Canada)
5.70152E+17,negative,1,Late Flight,1,United,,DJPartyMarty,,0,@united it was UA flight 1001! Now I'm currently stuck in Portland because I missed my ride because of the 3 hour delay. #GetMartyHome,"[45.58711296, -122.58038932]",2/24/2015 1:22,,Pacific Time (US & Canada)
5.70152E+17,negative,1,Customer Service Issue,1,United,,sothenbethsaid,,1,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",,2/24/2015 1:22,Nottingham,London
5.70144E+17,negative,0.69,Lost Luggage,0.69,United,,michaelsalinger,,0,@united how we looking on getting those bags to Lusaka,,2/24/2015 0:51,"mentor, Ohio",Eastern Time (US & Canada)
5.70143E+17,negative,1,Lost Luggage,1,United,,8629Fissile,,0,@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,,2/24/2015 0:48,,London
5.70142E+17,positive,1,,,United,,The5y5Adm1n,,0,@united thank you. Been trying for two days to set this up.,,2/24/2015 0:44,,
5.70139E+17,negative,1,Can't Tell,0.6957,United,,urno12,,0,@united just 1 last thing. U guys shouldn't be charging $ for drinks on a transatlantic flight,,2/24/2015 0:31,bonkers in Yonkers,New Delhi
5.70137E+17,negative,1,Can't Tell,0.3635,United,,vancouverbrit,,0,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,,2/24/2015 0:23,Vancouver BC,Pacific Time (US & Canada)
5.70136E+17,neutral,0.6376,,0,United,,The5y5Adm1n,,0,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,,2/24/2015 0:18,,
5.7013E+17,negative,1,Cancelled Flight,0.6829,United,,lindaSWC,,0,@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,,2/23/2015 23:55,,
5.70127E+17,positive,1,,,United,,raulcordenillo,,0,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,"[59.38247253, 18.00789007]",2/23/2015 23:42,"Stockholm, Sweden ",Stockholm
